type,date_creation,adh_last_name,adh_first_name,adh_birth_date,adh_gender,adh_mail,adh_street_address,adh_postcode,adh_city,adh_telephone,adh_iban,adh_bic_code,adh_bank_name,adh_bank_adress,adh_bank_postcode,adh_bank_city,adh_bank_country_code,ent_company_name,ent_siret,ent_statut,ent_naf,ent_telephone,ent_city,ent_postcode,ent_street_address,ent_mail,ent_iban,ent_bic_code,ent_bank_name,ent_bank_adress,ent_bank_postcode,ent_bank_city,ent_bank_country_code,contrat_sante_code,contrat_sante_date,contrat_prev_code,contrat_prev_date
affiliation,2021-01-01,APE Camus,Honore,1966-01-04,MALE,honore.apecamus@fakemail.com,145 rue Torres,63629,Sauvage,06.55.59.14.64,FR7610011000003059211656272,PSSTFRPP,La Banque Postale,50 chemin Christiane Guyon,44608,Barbier,FR,APE Guillou SA,53366102100550,SA,4213A,06.05.03.63.69,Le Roux-sur-Durand,87416,75 rue Rey,apeguillousa@fakemail.com,FR7610011000002571831154052,PSSTFRPP,La Banque Postale,42 avenue de Gregoire,27219,Michaud-sur-Mer,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,APE Henry,Penelope,1992-09-26,FEMALE,penelope.apehenry@fakemail.com,7 avenue Luce Launay,32710,Alves,06.00.03.51.67,FR7610107000007859192497942,CCBPFRPP,Banque Populaire,66 rue Texier,84245,Bousquet-sur-Rodrigues,FR,APE Leblanc Lemoine SARL,28728874000148,SARL,4120B,06.31.60.05.52,Rodriguez-sur-Dupuy,89845,55 avenue de Gilles,apeleblanclemoinesarl@fakemail.com,FR7630002000002964275988034,CRLYFRPP,Crédit Lyonnais (LCL),32 chemin Pierre,35829,Sainte Alex,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,APE Picard,Patrick,1970-01-22,MALE,patrick.apepicard@fakemail.com,70 boulevard Honore Pineau,79972,Godard,06.37.07.93.12,FR7630056000001171721062148,CCFRFRCR,HSBC,4 chemin de Dupuy,01226,LacroixBourg,FR,APE Mallet Devaux et Fils SARL,69809131100325,SARL,4221Z,06.43.60.74.76,Fernandez,40304,97 chemin Perrot,apemalletdevauxetfilssarl@fakemail.com,FR7630002000007360748397544,CRLYFRPP,Crédit Lyonnais (LCL),94 rue Alfred Pruvost,38212,Poulain,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,APE Le Roux,Aurelie,1983-02-12,FEMALE,aurelie.apeleroux@fakemail.com,21 avenue Valerie Maillet,60955,Jacquot,06.52.43.69.76,FR7610011000007923998820496,PSSTFRPP,La Banque Postale,79 rue de Chretien,22118,Fabre-les-Bains,FR,APE Perrin SA,60689034100054,SA,4222Z,06.16.60.94.09,Dupont,31321,57 rue Adele Dijoux,apeperrinsa@fakemail.com,FR7610107000008878781554384,CCBPFRPP,Banque Populaire,8 chemin Brigitte Benard,94301,Sainte Jeanne-les-Bains,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,APE Lamy,Anne,1960-09-27,FEMALE,anne.apelamy@fakemail.com,21 rue de Boulay,45954,PeronBourg,06.53.75.41.54,FR7610011000008578010830431,PSSTFRPP,La Banque Postale,61 avenue Henri Duhamel,07125,Benoit,FR,APE Collet SAS,00100575000276,SAS,4120A,06.75.51.05.27,Goncalves-sur-Legros,11933,10 boulevard Maurice,apecolletsas@fakemail.com,FR7630004000004903413555036,BNPAFRPP,BNP Paribas,78 rue Bousquet,95304,Bourdon,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,APE Pascal,Michelle,1984-07-30,FEMALE,michelle.apepascal@fakemail.com,35 rue de Pineau,89764,Sainte Lucedan,06.65.90.67.77,FR7630056000005518543635404,CCFRFRCR,HSBC,13 boulevard Roland Michel,33452,Boucher,FR,APE Vallee SAS,02856918400758,SAS,4399C,06.22.30.84.75,Ramosdan,27936,793 avenue de Martinez,apevalleesas@fakemail.com,FR7630004000007088629163059,BNPAFRPP,BNP Paribas,53 chemin de Barbier,97643,Pottier,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Pruvost,Thierry,1998-08-15,MALE,thierry.cbopruvost@fakemail.com,42 rue de Barre,97159,LambertVille,06.87.19.98.39,FR7630001000006996114083941,AGRIFRPP,Banque de France,3 rue de Hoarau,40390,Lacroix,FR,CBO Costa SA,23419282100713,SA,4120B,06.84.05.66.07,Lacroix,61158,1 chemin de Fontaine,cbocostasa@fakemail.com,FR7610107000006289604510516,CCBPFRPP,Banque Populaire,66 chemin Pierre,78763,Sainte Aime,FR,,2022-01-01,,2021-01-01
affiliation,2021-01-01,CBO Maillot,Honore,1961-12-04,MALE,honore.cbomaillot@fakemail.com,781 rue Bailly,21390,Saint BenoitVille,06.44.34.69.24,FR7610011000003325539401401,PSSTFRPP,La Banque Postale,19 rue Emilie Collin,25435,Gilbertnec,FR,CBO Peltier SAS,17100310600167,SAS,4221Z,06.29.83.11.65,Bertrand,95918,388 avenue Gimenez,cbopeltiersas@fakemail.com,FR7630002000009655370000793,CRLYFRPP,Crédit Lyonnais (LCL),697 avenue Evrard,68299,Ferreira-la-Foret,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Foucher,Genevieve,1984-11-23,FEMALE,genevieve.cbofoucher@fakemail.com,19 chemin Caron,66105,Saint Olivier-sur-Mer,06.96.93.50.33,FR7611808000008137082514671,CMBRFR2B,Crédit Mutuel,38 chemin Adrienne Berthelot,65801,Carpentier-sur-Delattre,FR,CBO Klein SAS,93267736200679,SAS,4212Z,06.94.64.69.57,Saint Martin,75357,4 rue Gimenez,cbokleinsas@fakemail.com,FR7630056000007414144741278,CCFRFRCR,HSBC,3 rue Bourgeois,26818,Kleinboeuf,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Renard,Sylvie,1987-07-28,FEMALE,sylvie.cborenard@fakemail.com,81 chemin Leger,34381,Bigot-les-Bains,06.62.29.04.77,FR7610011000005101559648743,PSSTFRPP,La Banque Postale,3 rue Gerard Mercier,93743,Bernier,FR,CBO Lecomte SA,13836647100892,SA,4120A,06.70.48.36.40,Hubert-sur-Royer,75454,33 avenue Capucine Collin,cbolecomtesa@fakemail.com,FR7630004000002913206457080,BNPAFRPP,BNP Paribas,42 rue Dominique Gay,89322,Benard,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Lemonnier,Clemence,1960-12-18,FEMALE,clemence.cbolemonnier@fakemail.com,99 chemin Henri Maurice,78242,Sainte Yvesboeuf,06.85.18.90.30,FR7630004000007376939667630,BNPAFRPP,BNP Paribas,59 avenue de Thomas,32254,Payet-sur-Mer,FR,CBO Delmas SARL,01499679700552,SARL,4213B,06.20.39.72.40,Begue-sur-Robin,39138,31 rue Dupuis,cbodelmassarl@fakemail.com,FR7630056000001555453923605,CCFRFRCR,HSBC,611 rue de Hoareau,20714,Rogerboeuf,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Marchand,Bertrand,1994-01-02,MALE,bertrand.cbomarchand@fakemail.com,21 rue Nicolas Charpentier,84345,Saint Daniel,06.21.29.79.26,FR7612548000008437342744610,AXABFRPP,AXA Banque,801 rue Guillon,77234,Saint Dorothee,FR,CBO Blanchard Olivier SAS,01806110100434,SAS,4213B,06.53.40.29.56,Begue,26725,1 rue Georges,cboblanchardoliviersas@fakemail.com,FR7611315000001181750573413,CEPAFRPP,Caisse d'Epargne,57 avenue Dupre,66480,Merle-la-Foret,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Perrin,David,1977-09-21,MALE,david.cboperrin@fakemail.com,7 rue Carlier,58196,Garcia,06.50.97.34.01,FR7630006000009468143718502,AGRIFRPP,Crédit Agricole,962 chemin Anouk Bonnin,92530,Mace,FR,CBO Baudry Levy SAS,47409138600539,SAS,4399C,06.66.77.29.39,Lefebvredan,34871,30 rue Adrienne Leveque,cbobaudrylevysas@fakemail.com,FR7630006000008646240975273,AGRIFRPP,Crédit Agricole,56 avenue Marechal,83972,Sainte MarieVille,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Lefevre,Marc,1981-12-28,MALE,marc.cbolefevre@fakemail.com,18 avenue Joseph Gregoire,55632,Maryboeuf,06.16.19.99.47,FR7630006000001956139926488,AGRIFRPP,Crédit Agricole,498 rue Marc Maillet,52162,Vidal,FR,CBO Bruneau SARL,06390156500968,SARL,4399D,06.58.35.38.91,Teixeira,12845,918 boulevard de Colin,cbobruneausarl@fakemail.com,FR7630002000005159945371805,CRLYFRPP,Crédit Lyonnais (LCL),84 avenue Noemi Pascal,77822,Fournier,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Garnier,Arnaude,1993-01-17,FEMALE,arnaude.cbogarnier@fakemail.com,8 boulevard Lemoine,84234,Remy,06.83.37.93.18,FR7630001000003501714017985,AGRIFRPP,Banque de France,727 avenue de Leroux,57530,Leclercq,FR,CBO Meyer SA,60431608300830,SA,4120A,06.50.55.76.44,Sainte Noel,84475,741 chemin Michele Voisin,cbomeyersa@fakemail.com,FR7630004000002206738667835,BNPAFRPP,BNP Paribas,48 avenue de Barre,60134,Gautier-sur-Ruiz,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Maillot,Pauline,1986-09-20,FEMALE,pauline.cbomaillot@fakemail.com,764 rue de Chevalier,10373,Fernandez,06.91.33.53.11,FR7611808000009157047433697,CMBRFR2B,Crédit Mutuel,15 rue de Charrier,27803,Navarro,FR,CBO Navarro Roger SAS,42509351500012,SAS,4399D,06.26.37.29.97,Gomes-sur-Mer,15313,93 chemin Sanchez,cbonavarrorogersas@fakemail.com,FR7630004000006783592364548,BNPAFRPP,BNP Paribas,94 rue Anne Poulain,69549,Robin-sur-Le Roux,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Simon,Valerie,1971-11-25,FEMALE,valerie.cbosimon@fakemail.com,7 boulevard Hortense Bouchet,19159,Garnier-les-Bains,06.86.12.11.35,FR7630056000002166536757127,CCFRFRCR,HSBC,4 chemin de Bertrand,50920,Colin,FR,CBO Bouvet SARL,33684244800936,SARL,4212Z,06.29.10.01.06,Vidal,91274,61 avenue de Olivier,cbobouvetsarl@fakemail.com,FR7630056000009537659479815,CCFRFRCR,HSBC,69 avenue de Valentin,18922,Lemonnier,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Leblanc,Adele,1991-03-13,FEMALE,adele.cboleblanc@fakemail.com,29 boulevard Besson,75285,Leroux-sur-Hernandez,06.81.96.39.69,FR7630001000005073240643531,AGRIFRPP,Banque de France,668 boulevard Clemence Begue,78908,Vincentboeuf,FR,CBO Guyot SARL,30121587700269,SARL,4222Z,06.91.32.70.16,Gaudin,56220,58 chemin Denis Renaud,cboguyotsarl@fakemail.com,FR7611808000002897328961669,CMBRFR2B,Crédit Mutuel,8 avenue Alex Humbert,62303,Roux,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Leroux,Valentine,1971-06-07,FEMALE,valentine.cboleroux@fakemail.com,2 chemin Techer,97458,Texierdan,06.41.16.29.38,FR7611315000007694015180338,CEPAFRPP,Caisse d'Epargne,54 avenue Bruneau,40369,Saint Gerard-la-Foret,FR,CBO Guillot SAS,50987273500584,SAS,4211Z,06.79.15.02.96,RoyVille,97253,35 avenue de Pierre,cboguillotsas@fakemail.com,FR7610107000001400132691911,CCBPFRPP,Banque Populaire,96 avenue de Giraud,92603,Sainte OlivierVille,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Berthelot,Olivier,1970-03-20,MALE,olivier.cboberthelot@fakemail.com,263 boulevard Moreno,64776,Prevost-sur-Mer,06.78.17.35.65,FR7610011000003396807267203,PSSTFRPP,La Banque Postale,19 chemin Blin,34995,Sainte Nicole,FR,CBO Descamps SAS,73487771500155,SAS,4299Z,06.70.99.09.47,Sainte Clemenceboeuf,19663,38 boulevard de Begue,cbodescampssas@fakemail.com,FR7610107000002515882680408,CCBPFRPP,Banque Populaire,32 rue Lefebvre,13938,Jacob,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Chretien,Penelope,1984-10-26,FEMALE,penelope.cbochretien@fakemail.com,25 rue de Guichard,50335,Richard,06.60.34.03.84,FR7630006000007966950731194,AGRIFRPP,Crédit Agricole,9 rue Paul,54552,Valette,FR,CBO Meunier SARL,79405949300351,SARL,4120B,06.90.69.39.32,Sainte Amelienec,71808,40 chemin Martel,cbomeuniersarl@fakemail.com,FR7612548000009339619152205,AXABFRPP,AXA Banque,45 rue de Meyer,43430,Faivre,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Picard,Christiane,1966-09-10,FEMALE,christiane.cbopicard@fakemail.com,60 boulevard de Gallet,18212,Grenier,06.77.41.04.67,FR7630056000003972782326301,CCFRFRCR,HSBC,15 avenue Jerome Raymond,20203,Ollivier,FR,CBO Toussaint SARL,47707075900345,SARL,4213B,06.30.82.51.76,GuillonBourg,57298,864 rue de Jacquot,cbotoussaintsarl@fakemail.com,FR7630006000004924882390258,AGRIFRPP,Crédit Agricole,9 rue de Gimenez,67471,Royer-sur-Letellier,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Antoine,Patrick,1989-02-04,MALE,patrick.cboantoine@fakemail.com,180 chemin Klein,17860,Fabre,06.95.23.71.64,FR7611808000001667479125442,CMBRFR2B,Crédit Mutuel,87 boulevard Anne Leleu,87200,Sainte Henri-la-Foret,FR,CBO Lucas SARL,44036859500425,SARL,4212Z,06.29.53.42.86,Guerin,38488,49 rue Parent,cbolucassarl@fakemail.com,FR7630006000005175432943573,AGRIFRPP,Crédit Agricole,93 boulevard Huet,07966,Albert,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Boyer,Jeanne,1966-09-28,FEMALE,jeanne.cboboyer@fakemail.com,63 boulevard de Guillon,18387,Rey,06.72.14.90.91,FR7610011000004327208589088,PSSTFRPP,La Banque Postale,31 rue Zoe Huet,19464,Lamy-la-Foret,FR,CBO Roux SAS,02116350600575,SAS,4221Z,06.97.54.42.84,Peron,62951,89 boulevard Laurence Meunier,cborouxsas@fakemail.com,FR7611808000005876316299659,CMBRFR2B,Crédit Mutuel,626 chemin Leveque,09192,Delorme,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Guyot,Henri,1969-12-09,MALE,henri.cboguyot@fakemail.com,48 chemin Adrienne Girard,60353,Langlois-sur-Marechal,06.50.60.23.74,FR7610107000009666846507601,CCBPFRPP,Banque Populaire,295 chemin de Marion,75315,Gimenezboeuf,FR,CBO Petit SAS,83736217700813,SAS,4299Z,06.06.15.54.11,Sainte Hortense,20757,93 boulevard de Lombard,cbopetitsas@fakemail.com,FR7630056000001613535686522,CCFRFRCR,HSBC,2 rue de Maurice,95581,Chevallier,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Deschamps,Alexandre,1995-02-07,MALE,alexandre.cbodeschamps@fakemail.com,34 boulevard de Blanc,92111,Saint Anastasie,06.58.65.87.11,FR7630056000009439110928747,CCFRFRCR,HSBC,89 rue de Benard,30455,FouquetVille,FR,CBO Imbert SA,32485709300490,SA,4399D,06.38.20.75.81,Sainte Agathedan,80246,20 rue de Leclercq,cboimbertsa@fakemail.com,FR7611315000003993890959995,CEPAFRPP,Caisse d'Epargne,76 rue Rey,20574,Sainte Tristan,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Lefebvre,Gerard,1989-02-15,MALE,gerard.cbolefebvre@fakemail.com,52 rue Georges,06236,Gaudin-sur-Imbert,06.77.30.05.34,FR7610107000004251480217757,CCBPFRPP,Banque Populaire,80 avenue Faivre,81617,Renault-sur-Mer,FR,CBO Mathieu SARL,08892441000710,SARL,4221Z,06.56.52.46.06,Guillot,07975,57 rue Sylvie Guyon,cbomathieusarl@fakemail.com,FR7611315000005423622552727,CEPAFRPP,Caisse d'Epargne,2 boulevard Gauthier,09495,JacobVille,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO De Sousa,Christelle,1993-01-22,FEMALE,christelle.cbodesousa@fakemail.com,1 rue Elodie Brunet,68890,Rolland-sur-Marechal,06.45.19.38.21,FR7610011000008912467490419,PSSTFRPP,La Banque Postale,4 avenue Virginie Dias,67902,Boulay,FR,CBO Schmitt SAS,90809812200678,SAS,4212Z,06.04.71.78.17,Leroy-les-Bains,12917,11 rue Claudine Maillet,cboschmittsas@fakemail.com,FR7630006000002761401594254,AGRIFRPP,Crédit Agricole,732 chemin Nicolas Meyer,04727,Gaudindan,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Schneider,Roger,1970-08-16,MALE,roger.cboschneider@fakemail.com,99 chemin Marthe Delorme,42889,Saint Michelle,06.10.78.43.87,FR7611315000009055869525584,CEPAFRPP,Caisse d'Epargne,39 avenue Barbe,76502,Bodinnec,FR,CBO Faure SARL,76459632600752,SARL,4221Z,06.19.16.76.36,Guyot,20497,913 boulevard de Gay,cbofauresarl@fakemail.com,FR7611808000009124737705831,CMBRFR2B,Crédit Mutuel,426 rue de Morel,15647,Marin,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Julien,Corinne,2001-12-17,FEMALE,corinne.cbojulien@fakemail.com,88 chemin Clerc,07577,Barbe,06.10.04.94.83,FR7630006000007725920739616,AGRIFRPP,Crédit Agricole,18 boulevard de Mary,32787,Gregoire,FR,CBO Hamel SAS,95345032700457,SAS,4120A,06.48.94.61.01,Normand,41256,35 chemin Louis Raymond,cbohamelsas@fakemail.com,FR7630001000004362274402947,AGRIFRPP,Banque de France,269 boulevard Masson,85495,Lacombe-les-Bains,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Gillet,Matthieu,1965-08-31,MALE,matthieu.cbogillet@fakemail.com,83 chemin Bonnin,72407,Saint Juliette,06.00.73.67.17,FR7630001000001589055687054,AGRIFRPP,Banque de France,92 chemin Penelope Lemaitre,88674,Barbe,FR,CBO Lambert et Fils SA,43277464400210,SA,4120A,06.69.36.92.73,Fontaine-sur-Bertrand,11111,43 boulevard Dupuy,cbolambertetfilssa@fakemail.com,FR7630056000005153201647930,CCFRFRCR,HSBC,90 rue de Prevost,88536,Saint Anne,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Maillet,Noel,1966-04-11,MALE,noel.cbomaillet@fakemail.com,69 rue Alain Henry,42890,Saint Penelope,06.89.06.47.91,FR7610011000003484001945573,PSSTFRPP,La Banque Postale,338 rue de Monnier,59530,Marty,FR,CBO Imbert SA,93158802400220,SA,4120B,06.20.55.84.79,Briand,36120,38 rue Hugues Martin,cboimbertsa@fakemail.com,FR7612548000007528495808148,AXABFRPP,AXA Banque,32 chemin de Dumas,09117,Morel-les-Bains,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,CBO Aubert,Emmanuel,1992-07-07,MALE,emmanuel.cboaubert@fakemail.com,13 rue de Guyon,72973,Lelievre-sur-Fischer,06.04.72.72.60,FR7611808000006893241726110,CMBRFR2B,Crédit Mutuel,97 avenue Henriette Roussel,21437,Schneider-la-Foret,FR,CBO Hernandez Lefort SAS,10709479900759,SAS,4212Z,06.84.90.38.96,Dupre,47963,41 boulevard de Gaillard,cbohernandezlefortsas@fakemail.com,FR7610107000002609563694361,CCBPFRPP,Banque Populaire,512 avenue Josette Marques,41939,Pinto-sur-Mer,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Antoine,Michelle,1978-07-24,FEMALE,michelle.cboantoine@fakemail.com,3 rue Josette Marchal,58502,Hubert-sur-Reynaud,06.50.70.07.33,FR7630004000001075504866352,BNPAFRPP,BNP Paribas,760 avenue Girard,68788,Pascal-sur-Mer,FR,CBO Roger SA,68208768900811,SA,4213A,06.96.97.95.34,Picard-sur-Fabre,95135,1 rue Stephane Bernard,cborogersa@fakemail.com,FR7630002000009411642022406,CRLYFRPP,Crédit Lyonnais (LCL),90 rue de Blin,65195,Saint Manonboeuf,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Jean,Vincent,1982-04-30,MALE,vincent.cbojean@fakemail.com,30 chemin de Lebon,51149,Rousset,06.26.22.37.40,FR7612548000008921730761619,AXABFRPP,AXA Banque,9 rue Victoire Lebreton,89323,Mahe-sur-Mer,FR,CBO Pottier Meunier SA,25652280600932,SA,4213B,06.82.28.51.18,Legrand,47506,3 rue de Gaillard,cbopottiermeuniersa@fakemail.com,FR7630002000001317576684668,CRLYFRPP,Crédit Lyonnais (LCL),63 rue Denis Perret,43476,Bouchetboeuf,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Dupuy,Lucas,1985-05-09,MALE,lucas.cbodupuy@fakemail.com,16 avenue de Lebon,05766,Gilletboeuf,06.23.53.77.51,FR7610011000008449593882708,PSSTFRPP,La Banque Postale,11 rue Michele Brunet,83549,Bigotnec,FR,CBO Navarro SARL,20920489000518,SARL,4213B,06.58.47.74.11,Saint Celina,97454,88 rue Honore Couturier,cbonavarrosarl@fakemail.com,FR7611315000002296162031265,CEPAFRPP,Caisse d'Epargne,74 boulevard Brigitte Lesage,09310,Sainte Bernard,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Da Silva,Julien,1996-05-28,MALE,julien.cbodasilva@fakemail.com,23 rue de Pons,95541,Leclercnec,06.73.37.82.51,FR7630001000002143395845957,AGRIFRPP,Banque de France,225 rue Lelievre,32963,Daniel,FR,CBO Roche SARL,69560762200047,SARL,4213B,06.20.19.41.65,Monnier,04245,35 chemin de Costa,cborochesarl@fakemail.com,FR7630056000002286051120801,CCFRFRCR,HSBC,29 rue de Pons,30182,Delaunay,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Lebrun,Roger,1991-06-30,MALE,roger.cbolebrun@fakemail.com,7 avenue de Legros,11331,Ribeiro,06.41.95.29.24,FR7612548000005377064703381,AXABFRPP,AXA Banque,3 boulevard de Chartier,81539,Sainte Monique,FR,CBO Fournier SARL,85743775000436,SARL,4211Z,06.73.69.43.19,Besson,29208,944 avenue Honore Perrier,cbofourniersarl@fakemail.com,FR7612548000005161538197213,AXABFRPP,AXA Banque,78 chemin Lelievre,01718,Augerboeuf,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Normand,Tristan,1984-04-12,MALE,tristan.cbonormand@fakemail.com,6 rue Marcelle Laurent,22150,Mathieudan,06.79.82.41.02,FR7610107000004918591124279,CCBPFRPP,Banque Populaire,5 chemin Eric Peltier,80519,Robin-sur-Menard,FR,CBO Dupuis SARL,02198899300024,SARL,4399C,06.49.78.37.26,Saint Alphonsedan,44864,86 avenue de Leleu,cbodupuissarl@fakemail.com,FR7610011000005180600103302,PSSTFRPP,La Banque Postale,263 chemin de Regnier,64647,Saint Danielle-la-Foret,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Vallet,Gabriel,1975-08-05,MALE,gabriel.cbovallet@fakemail.com,33 boulevard Marcelle Aubert,56258,Lemairedan,06.61.25.40.30,FR7612548000008974896575594,AXABFRPP,AXA Banque,9 chemin Juliette Boucher,20436,Launay-sur-Mer,FR,CBO Robert Riou SAS,39062692700409,SAS,4120B,06.50.33.94.16,Rodriguez,20626,954 avenue Danielle Dubois,cborobertriousas@fakemail.com,FR7610107000002183060233449,CCBPFRPP,Banque Populaire,26 boulevard Olivier Giraud,62566,Carpentier,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Gilbert,Raymond,1973-01-25,MALE,raymond.cbogilbert@fakemail.com,18 chemin de Carpentier,31629,Hubert,06.08.62.58.15,FR7610011000009432493289968,PSSTFRPP,La Banque Postale,40 avenue Roux,41395,Le Roux-sur-Allard,FR,CBO Simon Marechal SA,68793085900776,SA,4213A,06.30.47.50.62,LenoirVille,71496,48 avenue Pasquier,cbosimonmarechalsa@fakemail.com,FR7612548000008250489856997,AXABFRPP,AXA Banque,38 boulevard de Muller,12191,Richard,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Remy,Arthur,2000-12-30,MALE,arthur.cboremy@fakemail.com,822 boulevard Etienne,83146,Saint Maurice,06.71.06.73.95,FR7612548000003345745882607,AXABFRPP,AXA Banque,5 rue Laure Fouquet,26205,Lemaire,FR,CBO Roy SAS,55286553700062,SAS,4221Z,06.53.78.83.92,RegnierBourg,61497,48 rue Aurore Michaud,cboroysas@fakemail.com,FR7610107000002425153195938,CCBPFRPP,Banque Populaire,69 rue de Regnier,51701,Fernandesnec,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Loiseau,William,1980-09-19,MALE,william.cboloiseau@fakemail.com,61 chemin Thomas Coste,83222,Sainte Marcel,06.09.71.53.35,FR7611315000009843579688303,CEPAFRPP,Caisse d'Epargne,39 rue de Collet,06994,BaudryBourg,FR,CBO Faure SARL,12140399200039,SARL,4212Z,06.97.79.80.41,Laine,18887,190 chemin de Joly,cbofauresarl@fakemail.com,FR7611315000003409728463141,CEPAFRPP,Caisse d'Epargne,22 rue de Vallet,48602,Simon,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,CBO Legendre,Anne,1977-01-02,FEMALE,anne.cbolegendre@fakemail.com,36 rue Weber,77418,Da Silva,06.81.97.68.50,FR7630056000008633684355840,CCFRFRCR,HSBC,75 avenue de Morel,36912,Perrin,FR,CBO Gimenez SA,89696015000671,SA,4299Z,06.51.08.52.51,Sainte Lucie,79633,9 rue Eugene Guillot,cbogimenezsa@fakemail.com,FR7612548000007394107728217,AXABFRPP,AXA Banque,874 boulevard Theophile Royer,97157,HebertBourg,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
